refID,Size,Symbol,UNT,AUX_2h,AUX_4h,AUX_8h,AUX_24h
NM_001195662,118396,Rp1,0.0565873037712863,0.0860917957668411,0.0794936791875448,0.0634987200032358,0.0757657462223005
NM_001289464,6427,Sox17,1.17099067429674,4.1172723076127,9.42573901234505,5.7772115651289,7.80046995594278
NM_001177658,12527,Mrpl15,230.667914428861,306.352447547493,457.335330039399,329.854790561236,293.271013482149
NM_008866,38843,Lypla1,120.75657178821,155.757649045947,220.966734920172,158.339999924599,136.021457353549
NM_001159750,40216,Tcea1,100.668835939379,131.915279949599,172.754583128201,129.014316963646,107.275498066501
NM_001177795,160710,Rgs20,6.1520666286891,9.37334986510643,18.2763454572504,15.5261949373154,11.0386225513605
NM_001290372,109159,Rgs20,8.51984254062292,13.2534429852251,25.9556099923078,22.0022520827172,15.7214885176223
NM_133826,79377,Atp6v1h,65.8874858043828,80.3898578178219,108.969192488188,87.9981907670595,79.2375535760097
NM_001204371,17641,Oprk1,4.95303720662275,3.43011437403574,5.32838006229143,5.80313032678644,4.74780146817688
NM_010342,3692,Npbwr1,0.0643937229407547,2.07986369151905,0.906941678392675,2.50620563983924,1.72300298787059
NM_009826,61443,Rb1cc1,75.338515477844,80.139368405072,106.612337991944,82.3338257779475,72.3716340866994
NM_001195732,35401,Alkal1,2.69381091279896,3.46800469244909,5.97963924808515,4.50767776742115,2.75129325995225
NM_001244692,373710,St18,0.310975910309326,0.431956808969978,0.504185234703098,0.228008176568951,0.115275666887454
NM_173868,130890,St18,0.116501062748748,0.0915262109633044,0.110783966362308,0.0760723173842691,0.0246861653978321
NM_183028,84709,Pcmtd1,194.274110432393,180.886901749376,231.459940726061,201.220391836448,155.66933348854
NM_001290390,940139,Sntg1,0.891091328230244,0.966689727644842,1.19682180573053,0.960621440997389,0.960297485896572
NM_175236,29923,Adhfe1,5.85857038960054,6.36475384905326,7.30846723538849,5.76942788068068,5.28705936920537
NR_015470,70260,2610203C22Rik,0.16700553748725,0.232672986895773,0.194371865680529,0.302520235604962,0.211116211087436
NM_178399,25876,Vxn,0.0180374709469644,0.0220481877639561,0.0717268998721511,0,0.0395505578173465
NM_001290397,32799,Mybl1,65.6881327505146,76.8589635272429,81.0405329753028,58.5544735390956,47.3119886640532
NM_173443,29761,Vcpip1,86.249885592832,112.567544252489,165.124948059097,116.232777593957,105.821835260393
NR_040462,23609,1700034P13Rik,1.80654452398402,2.59798482039866,3.59920123692626,2.7762946055157,3.39961597809449
NM_133220,104439,Sgk3,8.13790628910136,11.2511718763098,16.0272904429999,16.1787842863894,14.1057909783705
NM_001037759,54288,Sgk3,15.1166880423548,19.0825691753803,26.5034225570384,27.1354441780119,24.3499531777726
NM_177722,32317,Mcmdc2,4.39465526635284,3.06650931627812,4.04169718107793,4.11254963359568,3.57690350914885
NM_001285425,7323,Tcf24,10.5181502111766,17.5457407448087,35.9423734053715,37.1055201978542,30.032108879301
NM_026493,98551,Cspp1,59.2286958351959,70.6143309862315,95.4324564382943,83.5066483076508,74.0771825626122
NM_001102430,95164,Arfgef1,50.2996220123951,77.4533984807016,114.703693725815,92.1604276022321,84.8555041116177
NM_001289497,395227,Cpa6,0.0932030791419641,0.0848660057388662,0.0837745611513341,0.0627707195599754,0.0451771437031522
NM_029525,310218,Prex2,9.64612970602416,14.2772177869726,21.9510728066994,17.324576162488,12.9184119227701
NM_001160370,187717,A830018L16Rik,8.1361121688561,9.35106628675143,13.2849777316452,10.7214842905856,11.130858347236
NM_001198565,167943,Sulf1,24.5090884832503,24.0890292980685,34.7615531064123,30.6009944107377,18.8066851968747
NM_172294,141828,Sulf1,26.7318468921698,24.5694754550588,36.6417403214418,33.3090909366809,21.0744725734657
NM_172841,124586,Slco5a1,6.77451427850526,10.6626695059908,13.825458725914,9.58391896876303,6.99287085771379
NM_001081209,13736,Prdm14,52.7831769467836,81.576830187425,80.1321007257213,44.2107012334747,48.2087306489022
NM_001302702,233325,Ncoa2,18.9306504053038,25.4523659043317,31.2943482127535,26.7841795486733,20.8024767367496
NM_028173,25218,Tram1,119.698736263931,147.504874122671,205.153970222503,165.912965036666,147.040403205219
NM_145381,34610,Lactb2,142.596991353333,165.903504819324,221.852263611291,158.3188792253,136.577864963888
NM_001011873,32953,Xkr9,1.93989206157392,2.62524848645222,3.34970570164608,1.97391849056335,1.29235919088832
NM_001252192,141242,Eya1,2.99132693474759,3.16236868511592,5.92614186111701,4.82389859777102,3.30468067258099
NM_010827,2621,Msc,52.4970458323731,155.979548870133,134.642425321704,70.4784014627113,67.3143199662137
NM_177781,46215,Trpa1,14.5824189510474,16.2726945513024,26.0063945497978,20.3279475830834,22.4095215516045
NM_001098528,401763,Kcnb2,0.179587204464386,0.293923823922177,0.862176409999204,0.760495998726781,0.693286546673221
NM_001286628,38407,Terf1,245.70699402835,275.841143051993,396.675534077837,303.433506372291,244.544875171005
NM_001033288,38861,Sbspon,0.0605753862538469,0.16803980190679,0.304166995422911,0.379782800393662,0.181967538693268
NM_001243238,27347,4930444P10Rik,1.0356597236138,1.53195705971662,2.03049631864975,2.0289245922121,1.37011045197017
NM_011291,3138,Rpl7,2395.50199188486,2936.46427614406,3982.23189413428,3275.20607219,3152.29594714346
NM_133832,26669,Rdh10,22.4105010206226,29.3727063146705,40.2091577765477,32.0260784988506,27.560748372215
NM_001271016,78551,Ube2w,34.3307951536956,42.5719019676915,58.533796294976,44.3183827486904,36.3768336478404
NM_026456,14101,Eloc,207.075462184807,238.795288502276,350.070287658443,283.028759547409,272.674109389626
NR_037998,4727,D030040B21Rik,0.0502943992166843,0.407286542925532,1.64670709041749,1.38350237606723,1.20068513653687
NM_026392,13085,Tmem70,37.9096715285956,45.9501667009297,68.877765301763,52.9523167102248,48.1989409301094
NM_001159711,21150,Ly96,2.14460471672271,2.4118328435515,2.80103085508553,2.81342087118065,2.42930799588456
NM_020604,102950,Jph1,9.54992377604577,26.7700075695747,35.0940091106716,26.9132299633787,17.6674591209665
NM_010267,18898,Gdap1,0.298061684564394,0.309999034401643,0.717914092525642,0.409823302268759,0.397948164637559
NM_053191,29039,Pi15,0.068885294895655,0.22525752760679,0.2126567964663,0.18046470881307,0.0704852256676647
NR_130314,51620,Gm16070,0.739020020986093,0.647503308455516,1.22941142975525,0.955082071290995,0.57760098492386
NM_031402,38791,Crispld1,5.6265230046533,6.02885555112033,7.5507330449625,6.97178529982466,5.2882115619311
NM_030033,21861,Crisp4,0.0323578900256768,0.0221433384872925,0.0130321346474351,0.133409233625748,0
NM_001039123,971,Defb18,0,0,0,0,0
NM_001040027,4615,Defb41,3.10759047503126,1.35557830788375,5.70394113463384,3.62249180253717,1.90260869903558
NM_153154,63311,Tfap2d,0.0409836227704205,0.20675918690868,0.351682839517612,0.286857221760249,0.131211482250403
NM_001286340,29932,Tfap2b,0.0626652427123309,0.134417136998424,0.250975566778669,0.33639236232812,0.59885352497502
NM_001025305,26792,Tfap2b,0.0611359517679988,0.128876337640217,0.259122487076888,0.375817265945256,0.569420920833981
NM_153179,560279,Pkhd1,0.5153668729775,0.393727653069067,0.670226076195566,0.382565757934307,0.276066173453375
NR_045734,35847,4930486I03Rik,0,0,0,0,0
NM_010552,3592,Il17a,0,0,0.0793138907370762,0,0
NM_145856,7125,Il17f,4.46288692612571,3.9035019409842,4.58578162266576,3.55695129259794,5.68120065248455
NM_008563,17200,Mcm3,481.593239351159,539.126422857868,535.474251349163,638.530683758152,566.772260383516
NR_040492,1824,6720483E21Rik,1.15868293309362,0,1.83576133586938,3.37213578069263,2.01047932894374
NM_028829,48135,Paqr8,12.2979050277339,10.1312605154851,15.4121096381292,14.2998869672184,11.9357857318625
NM_027974,39216,Efhc1,3.21959426175628,1.95464053718142,3.23060267126406,2.15308510968822,3.04161348570099
